Start Time,End Time,Facility Code,Participant Code,Status,Reason,Outage (MW),Recovery Time (Minutes),Description,
8/6/2017 7:00,10/29/2017 13:30,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,0,HGP+RX+EI+PROT+SUT,
7/7/2017 8:00,7/30/2017 18:00,WEST_KALGOORLIE_GT2,WGUTD,Cancelled By Market Participant,Scheduled (Planned),36,36,EI+SUT,
7/2/2017 8:00,7/12/2017 18:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),37.2,12,EI,
7/2/2017 8:00,8/18/2017 14:30,PJRH_GT11,PJRH,Approved,Scheduled (Planned),37.2,36,HGP+EI+GI,
6/7/2017 7:00,6/20/2017 13:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),24,36,EI+SUT,
5/8/2017 7:00,5/18/2017 13:00,MUNDARING_GT1,MUND,Approved,Scheduled (Planned),38.2,12,EI,
5/1/2017 7:00,5/30/2017 17:00,KORL_GT3,KORL,Cancelled By Market Participant,Scheduled (Planned),100.1,36,BI+COMP,
4/29/2017 8:00,6/23/2017 15:30,PJRH_GT11,PJRH,Approved,Scheduled (Planned),127,36,HGP+EI+SUT+PROT,
4/9/2017 7:00,5/8/2017 17:00,KORL_GT3,KORL,Cancelled By Market Participant,Scheduled (Planned),100.1,36,BI+HSE+IC,
4/2/2017 7:00,4/15/2017 17:00,PJRH_GT11,PJRH,Cancelled By Market Participant,Scheduled (Planned),116,36,Exh Insp,
2/1/2017 7:00,2/2/2017 14:30,MELK_G7,MELK,Approved,Scheduled (Planned),163.238,12,Partial outage for precipitator internal maintenance,
1/18/2017 11:00,1/18/2017 11:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Opportunistic Maintenance (Planned),24,0,ODOM,
1/18/2017 11:00,1/18/2017 11:00,WEST_KALGOORLIE_GT2,WGUTD,Approved,Opportunistic Maintenance (Planned),36,0,ODOM,
1/13/2017 2:30,1/13/2017 7:00,PJRH_GT11,PJRH,Approved,Forced,38.293,,FO,
1/21/2017 21:30,1/21/2017 23:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal removed by Western Power due to pole top fire on feeder. Site cannot operate without enable signal. Will request conversion to consequential.,
1/10/2017 21:00,1/10/2017 21:00,BW1_GREENWATERS_G2,GW,Approved,Forced,28.233,0,Operational Issues caused real time forced outage.,
1/10/2017 18:00,1/10/2017 20:30,BW1_GREENWATERS_G2,GW,Approved,Forced,28.572,0,Operational Issues caused real time forced outage.,
1/24/2017 7:00,1/24/2017 15:30,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),62,3,WPC requested Newgen Neerabup output reduction requirement for surface pollutant removal at NBT - 24th Jan,
1/18/2017 14:00,1/18/2017 16:30,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Emergency generator caused hydraulic fault and demin water plant trip,
1/18/2017 11:00,1/18/2017 17:30,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Tapping fan MCC fault,
1/10/2017 14:00,1/10/2017 14:00,AURICON_PNJ_U1,AURICON,Approved,Forced,45.153,0,Unit slow to ramp up.,
1/9/2017 8:00,1/9/2017 8:00,AURICON_PNJ_U1,AURICON,Approved,Forced,117.963,0,Unit slow to ramp up.,
1/19/2017 8:00,1/19/2017 17:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),25.9,12,Load limitation,
1/20/2017 8:00,1/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),25.9,12,Load limitation,
1/19/2017 8:00,1/19/2017 17:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),31,12,Load limitation,
1/20/2017 8:00,1/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),31,12,Load limitation,
1/9/2017 10:30,1/13/2017 14:30,AURICON_PNJ_U1,AURICON,Approved,Forced,15,0,CG1 outage,
1/9/2017 10:00,1/9/2017 10:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,27.225,0,CG1 outage with Geraldton Feeder tripping,
1/9/2017 9:30,1/9/2017 9:30,AURICON_PNJ_U1,AURICON,Approved,Consequential,51.975,0,CG1 outage with Geraldton Feeder tripping,
1/17/2017 8:30,1/17/2017 15:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,0,Failure of Damper Door HPU,
1/17/2017 23:30,1/17/2017 23:30,AUXC_WGP,AUXC,Approved,Forced,8.07,,Refinery steam and power imbalance.,
1/17/2017 11:00,1/17/2017 15:30,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,0,ODOM,
1/20/2017 8:00,1/20/2017 12:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),116,2,Pre accepted,
1/14/2017 16:30,1/14/2017 16:30,AUXC_WGP,AUXC,Approved,Forced,8.88,,Power / steam imbalance. High ambient temperature.,
1/14/2017 16:00,1/14/2017 16:00,AUXC_WGP,AUXC,Approved,Forced,8.19,,Steam /  power imbalance. High ambient temperature.,
1/10/2017 18:00,1/12/2017 20:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Outage due to fault on Transmission network. NOCC advised issues on transmission feeders and several days before they can be rectified.,
1/8/2017 17:00,1/9/2017 9:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15,0,CG1 outage.,
1/8/2017 7:30,1/8/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,30,0,CG1 and CG4 outage.,
1/7/2017 1:00,1/8/2017 7:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15,0,CG1 outage.,
1/7/2017 1:00,1/9/2017 9:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15,0,CG1 outage.,
1/6/2017 8:00,1/6/2017 12:30,AURICON_PNJ_U1,AURICON,Approved,Forced,15,,CG4 outage.,
1/4/2017 5:30,1/4/2017 5:30,AURICON_PNJ_U1,AURICON,Approved,Forced,13.046,,Unit slow to ramp up,
1/3/2017 17:00,1/3/2017 17:00,AURICON_PNJ_U1,AURICON,Approved,Forced,33.964,0,Generator transformer issue and unit protection.,
1/3/2017 16:30,1/3/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Forced,40.157,,Generator transformer issue and unit protection.,
2/15/2017 5:00,2/15/2017 12:30,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMS OOS For Compressor Wash,
2/1/2017 5:00,2/1/2017 12:30,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Compressor Wash,
2/15/2017 5:00,2/15/2017 12:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMS OOS For Compressor Wash,
2/1/2017 5:00,2/1/2017 12:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS For Compressor Wash,
12/29/2016 9:30,1/3/2017 13:30,COLLGAR_WF1,COLLGAR,Approved,Forced,52,,Forced outage,
12/28/2016 21:00,12/29/2016 9:00,COLLGAR_WF1,COLLGAR,Approved,Forced,100,,Forced outage,
1/10/2017 20:30,1/10/2017 20:30,COLLGAR_WF1,COLLGAR,Approved,Forced,19.8,0,GT Pulsation Monitor PLS,
1/13/2017 8:00,1/14/2017 7:30,MELK_G7,MELK,Approved,Scheduled (Planned),27,12,Cooling Tower Maintenance,
1/12/2017 8:00,1/13/2017 7:30,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),27,12,Cooling Tower Maintenance,
1/2/2017 14:00,1/2/2017 14:00,AURICON_PNJ_U1,AURICON,Approved,Forced,140.022,,Unit slow to ramp up.,
1/3/2017 7:00,1/3/2017 7:00,AURICON_PNJ_U1,AURICON,Approved,Forced,8.173,0,Unit slow to ramp up.,
1/3/2017 7:00,1/3/2017 7:00,AURICON_PNJ_U1,AURICON,Approved,Forced,11.133,,Unit slow to ramp up.,
1/10/2017 12:30,1/10/2017 13:30,TIWEST_COG1,TRMOS,Approved,Forced,2,,Control System minimum setting for re-starting HRSG following steam outage,
1/10/2017 4:00,1/10/2017 5:00,TIWEST_COG1,TRMOS,Approved,Forced,16.5,,Manual Operator Error while HRSG was being shut down,
1/11/2017 3:00,1/11/2017 6:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal removed by Western Power. Site cannot operate without enable. Will request conversion to consequential.,
1/10/2017 10:00,1/10/2017 10:30,BW1_GREENWATERS_G2,GW,Approved,Forced,6,,Fan 13 off line due to maintenance work. For further information contact Simcoa Furnace Control on 9780 6670,
1/4/2017 2:00,1/4/2017 17:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Due to distribution outage from pole top fire,
1/4/2017 2:00,1/4/2017 17:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Due to distribution outage from pole top fire,
12/28/2016 20:30,12/28/2016 22:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,,Temporary generator supplying LV auxiliary load malfunction.,
12/27/2016 22:30,12/28/2016 8:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,,Temporary generator supplying LV auxiliary load malfunction.,
1/9/2017 9:30,1/9/2017 11:30,AURICON_PNJ_U1,AURICON,Approved,Forced,28,,Evaporative cooling inoperative due to demin water plant defect,
1/8/2017 20:30,1/9/2017 11:30,AURICON_PNJ_U1,AURICON,Approved,Forced,28,,Evaporative cooling inoperative due to demin water plant defect,
1/13/2017 21:00,1/16/2017 7:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,Boiler 1  Steam Drum Vlv Gland Repair,
1/6/2017 9:30,1/6/2017 13:30,KORL_GT3,KORL,Approved,Forced,100.1,,FO,
1/20/2017 0:30,1/25/2017 7:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,MFC#6 Steam PSV inspection and repair.,
1/1/2017 12:30,1/1/2017 12:30,AURICON_PNJ_U1,AURICON,Approved,Forced,10.397,,Unit slow to ramp from previous dispatch,
1/6/2017 15:30,1/6/2017 15:30,BW1_GREENWATERS_G2,GW,Approved,Forced,18.5,,Furnace 2 - Taphole blow and repack,
1/5/2017 13:00,1/5/2017 16:00,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,"Outage on the lower Denmark feeder caused a trip of the windfarm CMS around 1:28 pm; after outage was cleared, windfarm cms was closed by operator approx. 4:20pm ",
1/9/2017 8:30,1/10/2017 8:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,18,Boiler Outage,
1/4/2017 22:30,1/4/2017 22:30,MELK_G7,MELK,Approved,Forced,206,0,Unit trip due to hydraulic fault. Pro-rata forced outage,
1/4/2017 20:00,1/4/2017 22:00,MELK_G7,MELK,Approved,Forced,343.238,,Unit trip due to hydraulic fault,
11/23/2017 20:00,11/29/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage,
11/15/2017 20:00,11/21/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage,
10/6/2017 20:00,11/13/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),205.9,39,Unit overhaul - Includes dual outage with M5,
9/1/2017 20:00,11/27/2017 7:30,MELK_G7,MELK,Approved,Scheduled (Planned),211,39,Major unit overhaul,
7/14/2017 20:00,7/21/2017 12:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,39,Boiler inspection and repairs - amended by SM on Participant request,
6/16/2017 20:00,7/3/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,39,Turbine inspection and repairs,
11/17/2017 21:00,11/23/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,2880,Pre Summer Outage,
11/10/2017 21:00,11/16/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage,
10/6/2017 21:00,11/6/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),205.9,999,Unit overhaul - Includes dual outage with M5,
9/1/2017 21:00,11/27/2017 7:30,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),211,999,Major unit overhaul,
12/22/2016 7:00,12/22/2016 8:30,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,On 22/12 at around 7:28 am the CMS of the windfarm was tripped due to an outage on the 22kV feeder. An outage at the same time was reported in the town as well.,
1/3/2017 8:30,1/3/2017 11:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal was removed for Western Power switching. Site cannot operate without enable signal. Will request conversion to consequential.,
12/21/2016 15:00,12/21/2016 17:00,MELK_G7,MELK,Approved,Forced,22,,Load restriction,
12/30/2016 8:00,12/30/2016 12:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal was removed by Western Power for switching work on feeder. Site cannot operate without enable signal. Will Request conversion to consequential.,
1/4/2017 21:00,1/9/2017 8:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,48,Boiler Outage,
1/2/2017 21:00,1/5/2017 8:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Boiler Outage,
12/29/2016 22:00,12/30/2016 10:00,PJRH_GT11,PJRH,Approved,Forced,127,,FO,
12/22/2016 9:00,12/22/2016 9:00,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,,GT derated to allow for inspection within package.,
12/31/2016 8:00,1/2/2017 15:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,55,Turbine 3 bladewash.,
12/31/2016 8:00,1/2/2017 15:00,AUXC_WGP,AUXC,Cancelled By Market Participant,Scheduled (Planned),26,6,TA 3 Blade Wash,
12/25/2016 8:00,12/25/2016 11:00,MELK_G7,MELK,Approved,Forced,205.9,,Unit Trip,
12/20/2016 14:00,12/20/2016 15:30,MUNDARING_GT1,MUND,Approved,Forced,37.2,,FO,
12/24/2016 8:30,12/24/2016 8:30,MELK_G7,MELK,Approved,Forced,22.89,0,Pro-rata full forced outage due to unit trip.,
12/23/2016 20:00,12/24/2016 8:00,MELK_G7,MELK,Approved,Forced,343.238,,Full forced outage due to unit trip.,
12/23/2016 19:30,12/23/2016 19:30,MELK_G7,MELK,Approved,Forced,22.89,,Pro-rata full forced outage due to unit trip.,
12/22/2016 9:00,12/22/2016 9:00,STHRNCRS_EG,STHRNCRS,Cancelled By Market Participant,Forced,23,0,I would say GT derated to allow for inspection within package.,
12/22/2016 11:00,12/22/2016 11:30,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,MCC fault,
12/22/2016 14:30,12/22/2016 14:30,AUXC_WGP,AUXC,Approved,Forced,11.07,,low refinery steam demand,
12/22/2016 14:00,12/22/2016 14:00,AUXC_WGP,AUXC,Approved,Forced,10.13,,Low refinery steam demand,
12/22/2016 11:00,12/22/2016 13:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM,
12/21/2016 10:00,12/21/2016 13:00,MELK_G7,MELK,Approved,Forced,205.9,,Unit MTR.,
12/20/2016 12:00,12/20/2016 21:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,Defective Generator AVR unable to generate power,
12/21/2016 17:00,12/21/2016 17:00,AUXC_WGP,AUXC,Approved,Forced,12,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 11:30,12/21/2016 11:30,AUXC_WGP,AUXC,Approved,Forced,14.27,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 11:00,12/21/2016 11:00,AUXC_WGP,AUXC,Approved,Forced,18.04,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 10:30,12/21/2016 10:30,AUXC_WGP,AUXC,Approved,Forced,16.12,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 10:00,12/21/2016 10:00,AUXC_WGP,AUXC,Approved,Forced,12.32,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 8:30,12/21/2016 8:30,AUXC_WGP,AUXC,Approved,Forced,12.21,,Refinery Issues - Steam/Power Imbalance,
12/21/2016 10:30,12/21/2016 12:30,KORL_GT3,KORL,Approved,Forced,100.1,,FO,
12/21/2016 10:00,12/21/2016 12:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,"Defective Generator Excitation, unable to Generate Power",
12/20/2016 18:30,12/20/2016 18:30,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,0,ST Bearing Temperature,
12/20/2016 18:30,12/20/2016 18:30,COLLGAR_WF1,COLLGAR,Approved,Forced,44,,ST Bearing Temperature,
12/20/2016 19:00,12/20/2016 21:30,COLLGAR_WF1,COLLGAR,Approved,Forced,47.9,,St Bearing Temperature,
12/20/2016 6:30,12/20/2016 6:30,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,0,ST Bearing Temperature,
12/20/2016 18:30,12/20/2016 22:30,MELK_G7,MELK,Approved,Forced,205.9,,Unit MTR.,
12/20/2016 16:30,12/20/2016 16:30,AUXC_WGP,AUXC,Approved,Forced,14.86,,"refinery issues.
Power steam imbalance",
12/20/2016 16:00,12/20/2016 16:00,AUXC_WGP,AUXC,Approved,Forced,12.09,,Refinery Issues. Power steam imbalance,
12/20/2016 21:30,12/21/2016 9:30,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,"Defective Generator Excitation, unable to Generate Power",
4/20/2017 22:00,6/1/2017 7:30,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Annual Statutory Outage,
12/20/2016 11:00,12/20/2016 12:30,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM,
12/19/2016 12:30,12/19/2016 13:00,KORL_GT3,KORL,Approved,Forced,36,0,FO,
12/17/2016 11:30,12/17/2016 12:00,KORL_GT3,KORL,Approved,Forced,36,0,FO,
12/17/2016 11:00,12/17/2016 11:00,KORL_GT3,KORL,Approved,Forced,18,,FO,
12/8/2016 13:30,12/8/2016 13:30,AURICON_PNJ_U1,AURICON,Approved,Forced,151.792,,Fuel valves issue,
12/8/2016 13:30,12/13/2016 13:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,151.792,0,Fuel valves issue.,
12/18/2016 23:00,12/19/2016 18:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal was removed by Western Power during switching for faults. Site cannot operate without enable signal. Will request conversion to consequential.,
12/9/2016 3:30,12/9/2016 7:00,PJRH_GT11,PJRH,Approved,Forced,116,0,FO,
12/16/2016 11:30,12/16/2016 12:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM,
12/17/2016 21:30,12/18/2016 6:00,PMC_AG,PMC,Approved,Forced,68,,Planned WP Network Outage,
12/17/2016 22:00,12/18/2016 6:00,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,,Planned WP Network Outage,
12/17/2016 9:00,12/17/2016 10:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal removed by Western Power. Site cannot operate without enable. Will Request conversion to consequential.,
3/16/2017 8:00,3/16/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance,
3/9/2017 8:00,3/9/2017 16:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,9,Routine Maintenance,
6/10/2017 18:00,6/12/2017 7:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash,
5/6/2017 18:00,5/8/2017 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
12/16/2016 19:00,12/16/2016 19:00,AUXC_WGP,AUXC,Approved,Forced,8.44,,Reduced refinery steam demand resulting in a power / steam imbalance,
12/13/2016 16:30,12/13/2016 16:30,MELK_G7,MELK,Approved,Forced,90.66,0,Partial forced outage due to delay in RTS (pro-rata),
12/13/2016 16:00,12/13/2016 16:00,MELK_G7,MELK,Approved,Forced,160,,Partial forced outage due to delay in RTS,
12/15/2016 8:00,12/15/2016 18:30,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Will request conversion to consequential.,
12/17/2016 10:00,12/27/2016 23:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,Boiler 2 Tube Repairs,
12/14/2016 7:00,12/14/2016 20:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal.
Will request conversion to consequential.
",
12/14/2016 7:00,12/14/2016 16:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,0,Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Outage 231530 had wrong end time.,
12/14/2016 7:00,12/14/2016 8:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,0,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal.
Will request conversion to consequential.",
12/14/2016 14:00,12/14/2016 14:00,AUXC_WGP,AUXC,Approved,Forced,8.36,,Refinery Issues - Steam/Power Imbalance,
12/4/2016 13:00,12/4/2016 13:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,12,39,Delayed RTS due to operational issues,
12/4/2016 12:30,12/4/2016 12:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,34,39,Delayed RTS due to operational issues,
12/4/2016 10:30,12/4/2016 10:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,32,39,Delayed RTS due to operational issues,
12/4/2016 10:00,12/4/2016 10:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,60,39,Delayed RTS due to operational issues,
12/4/2016 9:30,12/4/2016 9:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,26,39,Delayed RTS due to operational issues,
12/4/2016 8:30,12/4/2016 8:30,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,28,39,Delayed RTS due to operational issues,
2/16/2017 8:00,2/16/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance,
2/9/2017 8:00,2/9/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance,
11/10/2017 8:00,12/20/2017 16:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,21,Major Inspection,
7/5/2017 8:00,7/20/2017 16:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,21,Combustion inspection,
4/15/2017 18:00,4/17/2017 7:30,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash,
3/11/2017 18:00,3/13/2017 7:30,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash,
12/12/2016 19:00,12/12/2016 19:00,AURICON_PNJ_U1,AURICON,Approved,Forced,59,,PNJ U2 start up profile on return to service,
12/12/2016 18:30,12/12/2016 18:30,AURICON_PNJ_U1,AURICON,Approved,Forced,74,,PNJ U2 start up profile on return to service,
12/12/2016 18:00,12/12/2016 18:00,AURICON_PNJ_U1,AURICON,Approved,Forced,117.8,,PNJ U2 start up profile on return to service,
12/12/2016 8:00,12/12/2016 17:30,AURICON_PNJ_U1,AURICON,Approved,Forced,143,,PNJ U2 delayed return from Blade Wash Outage due to Steam Leak,
11/29/2016 7:30,11/29/2016 7:30,COLLGAR_WF1,COLLGAR,Approved,Forced,150,0,Refer to Dispatch Advisory 16868,
11/29/2016 7:00,11/29/2016 7:00,COLLGAR_WF1,COLLGAR,Approved,Forced,176,0,Refer to Dispatch Advisory 16868,
11/29/2016 0:00,11/29/2016 6:30,COLLGAR_WF1,COLLGAR,Approved,Forced,206,0,Refer to Dispatch Advisory 16868,
12/11/2016 13:30,12/11/2016 13:30,AUXC_WGP,AUXC,Approved,Forced,8.77,,Refinery Issues steam power imbalance.,
12/11/2016 13:00,12/11/2016 13:00,AUXC_WGP,AUXC,Approved,Forced,14.57,,Refinery Issues steam power imbalance.,
12/11/2016 12:30,12/11/2016 12:30,AUXC_WGP,AUXC,Approved,Forced,15.3,,Refinery Issues steam power imbalance.,
12/10/2016 15:00,12/10/2016 15:00,AUXC_WGP,AUXC,Approved,Forced,15.29,,Refinery Issues causing steam and power imbalance.,
12/10/2016 14:30,12/10/2016 14:30,AUXC_WGP,AUXC,Approved,Forced,12.15,,Refinery Issues causing steam and power imbalance.,
